timestamp,received_at,user_id,label,env.screenWidth,env.screenHeight,env.timezone,env.connection,env.platform,env.language,env.memory,env.browser,env.touchSupport,env.webdriver,env.battery,env.hardwareConcurrency,env.timezoneMismatch,env.canvasFingerprint,env.fontsHash,env.webglVendor,env.browserFamily,env.osFamily,env.deviceType,metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.focusChanges,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.pathVariance,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,env.gpu
2026-01-18T09:45:39Z,2026-01-18 09:45:39.084,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/143.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,3,5,14,3,3.97,0.1,2,0.307,3638.447,5086.657,0.295,0,0.963,0.054,48.234,0.951,0.094,1414.84,119.5,0.08,
2026-01-18T09:45:52Z,2026-01-18 09:45:52.403,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,3,3,14,2,2.997,0.2,2,0.282,2242.394,3640.163,0.15,1,0.953,0.043,50.704,0.987,0.08,1550.66,8.72,0.242,
2026-01-18T09:46:05Z,2026-01-18 09:46:05.937,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,4,3,14,3,3.155,0.2,1,0.3,2354.479,3563.873,0.083,2,0.957,0.059,50.759,0.958,0.09,1491.53,415.69,0.039,
2026-01-18T09:46:20Z,2026-01-18 09:46:20.059,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,4,5,14,3,4.809,0.0,2,0.358,2770.261,4905.11,0.144,2,0.956,0.044,49.286,0.99,0.128,1515.18,238.49,0.203,
2026-01-18T09:46:33Z,2026-01-18 09:46:33.813,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_A,"Verdana, Courier New",NVIDIA Corporation,Chrome,Windows,Desktop,3,5,12,2,2.413,0.0,2,0.266,2586.7,4366.942,0.056,0,0.969,0.04,50.883,0.996,0.071,1557.2,279.48,0.223,
2026-01-18T09:46:47Z,2026-01-18 09:46:47.072,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/143.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,5,4,0,3,3.289,0.2,1,0.0,4033.358,6490.03,0.138,1,0.962,0.057,0.0,0.0,0.0,1601.59,1362.45,0.257,
2026-01-18T09:47:00Z,2026-01-18 09:47:00.959,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_B,"Verdana, Courier New",NVIDIA Corporation,Chrome,Windows,Desktop,5,3,13,1,3.213,0.1,2,0.312,1997.344,3198.173,0.18,2,0.949,0.044,48.627,0.988,0.098,1504.21,200.23,0.284,
2026-01-18T09:47:16Z,2026-01-18 09:47:16.737,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_A,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,5,5,14,3,4.954,0.2,2,0.35,2672.436,3753.385,0.285,0,0.96,0.057,48.511,0.951,0.122,1429.04,354.67,0.292,
2026-01-18T09:47:29Z,2026-01-18 09:47:29.669,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_A,"Verdana, Courier New",NVIDIA Corporation,Chrome,Windows,Desktop,3,3,13,2,3.199,0.2,3,0.296,2203.11,4505.044,0.113,2,0.96,0.053,51.385,0.999,0.087,1388.4,439.72,0.064,
2026-01-18T09:47:42Z,2026-01-18 09:47:42.454,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,3,3,12,2,3.716,0.0,3,0.339,3240.693,5706.68,0.075,0,0.962,0.055,49.133,0.96,0.115,1508.01,183.46,0.069,
2026-01-18T09:47:56Z,2026-01-18 09:47:56.952,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,3,5,13,3,3.681,0.0,3,0.322,2946.38,4882.849,0.102,2,0.953,0.045,50.995,0.99,0.103,1412.31,470.05,0.146,
2026-01-18T09:48:12Z,2026-01-18 09:48:12.035,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,5,3,13,2,3.218,0.2,3,0.376,3022.297,6826.895,0.279,2,0.942,0.058,50.977,0.972,0.141,1451.17,1106.57,0.021,
2026-01-18T09:48:26Z,2026-01-18 09:48:26.773,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_A,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,5,3,13,3,4.086,0.2,3,0.404,2094.221,2644.418,0.115,0,0.945,0.044,51.094,0.95,0.163,1551.32,149.28,0.075,
2026-01-18T09:48:40Z,2026-01-18 09:48:40.607,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_A,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,3,4,12,3,2.996,0.05,3,0.35,2427.407,4388.44,0.277,1,0.951,0.044,49.61,0.955,0.123,1381.72,146.37,0.285,
2026-01-18T09:48:54Z,2026-01-18 09:48:54.012,fast_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/144.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_A,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,3,3,14,1,2.394,0.0,2,0.315,3781.407,4494.488,0.182,1,0.944,0.046,51.06,0.954,0.099,1586.06,506.36,0.217,
2026-01-18T09:49:06Z,2026-01-18 09:49:06.891,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,3,3,13,1,3.839,0.1,3,0.344,1103.237,2040.031,0.08,0,0.961,0.045,49.166,0.951,0.118,1464.04,167.05,0.088,
2026-01-18T09:49:19Z,2026-01-18 09:49:19.878,fast_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/144.0.0.0,No,Yes,unavailable,8,No,randomized_fp_fastbot_A,Courier New,NVIDIA Corporation,Chrome,Windows,Desktop,3,4,13,2,3.854,0.1,1,0.309,1454.123,2765.906,0.121,1,0.966,0.055,51.575,0.998,0.095,1495.78,771.34,0.158,
2026-01-18T09:49:33Z,2026-01-18 09:49:33.234,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,16 GB,Chrome/143.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_A,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,4,3,12,2,4.961,0.0,1,0.329,1560.393,3552.293,0.187,0,0.961,0.053,50.024,0.974,0.108,1516.46,306.41,0.203,
2026-01-18T09:49:47Z,2026-01-18 09:49:47.837,fast_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/144.0.0.0,No,Yes,100%,8,No,randomized_fp_fastbot_B,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,5,3,13,2,4.972,0.05,2,0.375,3418.787,6668.265,0.28,2,0.964,0.052,51.057,0.953,0.141,1534.11,1015.51,0.277,
2026-01-23T16:20:40.946Z,2026-01-23 16:20:40.174,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,73%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTN8Mzc0LTU1fDQ2NC01NXw0MTMtNTN8NDEzLTUzfDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,3036,620,13,15,193.0,0.0,0,2225.0,0.162,9.171,2.622,617,0.006,67423.63,1176.0,0.0,2225.0,20.0,20.0,20.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:23:55.325Z,2026-01-23 16:23:54.387,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,71%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTN8Mzc0LTU1fDQ2NC01NXw0MTMtNTN8NDEzLTUzfDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,1347,1653,46,32,185.0,0.0,0,9296.0,0.281,9.735,4.015,311,0.009,35298.24,2089.0,0.33,9296.0,23.0,23.0,23.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:33:30.491Z,2026-01-23 16:33:29.815,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,63%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTN8Mzc0LTU1fDQ2NC01NXw0MTMtNTN8NDEzLTUzfDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,349,530,14,17,79.0,6.0,4,89.0,0.288,14.146,2.888,93,0.038,7200.18,234.0,0.08,89.0,21.0,21.0,21.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:35:16.324Z,2026-01-23 16:35:15.391,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,62%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTN8Mzc0LTU1fDQ2NC01NXw0MTMtNTN8NDEzLTUzfDQxNi01OXw0MzktNTZ8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,77,455,17,1,101.0,0.0,2,20618.0,0.182,10.849,2.766,22,0.177,2007.39,5777.0,0.0,20618.0,20.0,20.0,20.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:35:45.402Z,2026-01-23 16:35:44.488,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,60%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,470,198,12,3,22.0,6.0,0,350.0,0.412,11.9,5.693,123,0.026,25509.57,383.0,0.0,350.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:36:31.342Z,2026-01-23 16:36:30.414,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,60%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,281,91,18,20,41.0,0.0,0,71.0,0.327,16.442,4.87,77,0.034,10535.33,113.0,0.59,71.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:37:55.408Z,2026-01-23 16:37:54.703,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,59%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,788,151,14,8,80.0,0.0,2,80.0,0.513,15.251,4.504,180,0.01,49526.04,163.0,0.46,80.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:39:09.753Z,2026-01-23 16:39:08.849,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,58%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,200,707,18,5,68.0,3.0,1,74.0,0.447,14.607,393.906,34,0.075,7431.16,134.0,0.35,74.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:41:23.760Z,2026-01-23 16:41:22.959,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,57%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,875,515,17,31,128.0,0.0,2,97.0,0.17,34.437,1.723,224,0.016,42015.68,106.0,0.75,97.0,23.0,23.0,23.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:43:12.783Z,2026-01-23 16:43:11.872,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,55%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,42,606,16,10,105.0,6.0,0,154.0,0.255,9.215,325.391,12,0.042,4214.24,296.0,0.2,154.0,167.0,167.0,167.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:44:35.651Z,2026-01-23 16:44:34.823,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,54%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,20,917,15,14,77.0,5.0,2,132.0,2.439,19.808,371.804,17,0.052,9977.78,213.0,0.14,132.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:44:52.010Z,2026-01-23 16:44:51.116,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,53%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,1,79,24,1,9.0,3.0,0,92.0,0.0,0.0,0.0,0,0.0,0.0,94.0,0.7,92.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:45:50.788Z,2026-01-23 16:45:49.877,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,53%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,211,292,21,2,54.0,3.0,0,107.0,0.614,10.566,99.4,62,0.033,10702.76,108.0,0.55,107.0,16.0,16.0,16.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:47:55.961Z,2026-01-23 16:47:55.164,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,52%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,5,820,35,5,119.0,45.0,2,326.0,0.013,0.102,161.446,3,0.875,884.67,235.0,0.47,326.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:49:14.587Z,2026-01-23 16:49:13.703,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,51%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,629,375,38,13,73.0,12.0,0,318.0,0.171,17.667,1.432,127,0.019,23963.02,302.0,0.22,318.0,33.0,33.0,33.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:50:24.970Z,2026-01-23 16:50:24.473,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,50%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,762,1267,18,3,66.0,0.0,0,96.0,0.378,26.324,10.022,191,0.017,46790.01,112.0,0.59,96.0,10.0,10.0,10.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:51:54.373Z,2026-01-23 16:51:53.473,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,49%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,373,829,15,4,86.0,0.0,6,164.0,0.216,11.721,0.893,82,0.084,10658.51,296.0,0.0,164.0,17.0,17.0,17.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:54:49.246Z,2026-01-23 16:54:48.420,Person_1,human,1280,720,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Yes,No,47%,4,Yes,6161394602e589db44586a65e7242194bfd2b355202ff77fe68b64b3da9063b2,NDMyLTUzfDUwNy01OHw0MTMtNTJ8Mzc0LTU0fDQ2NC01NXw0MTMtNTJ8NDEzLTUyfDQxNi01OHw0MzktNTd8NDM2LTU4,Google Inc. (Intel),Chrome,Windows,Desktop,1161,664,14,27,164.0,0.0,0,282.0,0.24,15.017,3.373,221,0.013,16868.15,394.0,0.0,282.0,11.0,11.0,11.0,"ANGLE (Intel, Intel(R) HD Graphics 620 (0x00005916) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-01-23T16:57:00.346Z,2026-01-23 16:57:01.000,Person_1,human,393,869,Asia/Calcutta,4g,Linux armv81,en-US,8 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,5%,8,Yes,81a69656ca9e2834b6980a4e8c1aec014487a4004a70d6bccbe5aca908d7b68d,NDI1LTU2fDQyNS01Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01Nnw0MjUtNTZ8NDI1LTU2fDQyNS01Nnw0MjUtNTZ8NDI1LTU2,Qualcomm,Chrome,Linux,Mobile,44,1161,15,44,95.0,8.0,0,125.0,0.462,3.265,303.43,38,0.011,11480.82,308.0,0.0,125.0,16.0,16.0,16.0,Adreno (TM) 610
2026-01-23T16:57:18.677Z,2026-01-23 16:57:19.292,Person_1,human,393,869,Asia/Calcutta,4g,Linux armv81,en-US,8 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,5%,8,Yes,81a69656ca9e2834b6980a4e8c1aec014487a4004a70d6bccbe5aca908d7b68d,NDI1LTU2fDQyNS01Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01Nnw0MjUtNTZ8NDI1LTU2fDQyNS01Nnw0MjUtNTZ8NDI1LTU2,Qualcomm,Chrome,Linux,Mobile,1,51,13,1,13.0,6.0,0,77.0,0.0,0.0,0.0,0,0.0,0.0,224.0,0.0,77.0,17.0,17.0,17.0,Adreno (TM) 610
2026-01-23T16:58:49.757Z,2026-01-23 16:58:50.098,Person_1,human,393,869,Asia/Calcutta,4g,Linux armv81,en-US,8 GB,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",Yes,No,5%,8,Yes,81a69656ca9e2834b6980a4e8c1aec014487a4004a70d6bccbe5aca908d7b68d,NDI1LTU2fDQyNS01Nnw0OTktNTZ8Mzc4LTUzfDQ5OS01Nnw0MjUtNTZ8NDI1LTU2fDQyNS01Nnw0MjUtNTZ8NDI1LTU2,Qualcomm,Chrome,Linux,Mobile,1,239,14,1,83.0,4.0,0,77.0,0.0,0.0,0.0,0,0.0,0.0,214.0,0.15,77.0,24.0,24.0,24.0,Adreno (TM) 610
